human	humanLabel
http://www.wikidata.org/entity/Q566417	Annemone Haase
http://www.wikidata.org/entity/Q566459	Annerose Baier
http://www.wikidata.org/entity/Q566464	Annerose Kirchner
http://www.wikidata.org/entity/Q566465	Annerose Iber-Schade
http://www.wikidata.org/entity/Q566466	Anne-Rose Neumann
http://www.wikidata.org/entity/Q566467	Annerose Riedl
http://www.wikidata.org/entity/Q566473	Annet Rudolph
http://www.wikidata.org/entity/Q566476	Anneta Politi
http://www.wikidata.org/entity/Q566484	Annett Fleischer
http://www.wikidata.org/entity/Q566487	Annett Gröschner
http://www.wikidata.org/entity/Q566488	Annett Günther
http://www.wikidata.org/entity/Q566489	Annett Horna
http://www.wikidata.org/entity/Q566492	Annett Illig
http://www.wikidata.org/entity/Q566493	Annett Kruschke
http://www.wikidata.org/entity/Q566494	Annett Köhler
http://www.wikidata.org/entity/Q566496	Annett Möller
http://www.wikidata.org/entity/Q566497	Annett Müller
http://www.wikidata.org/entity/Q566505	Annett Wagner-Michel
http://www.wikidata.org/entity/Q566506	Annett Zinsmeister
http://www.wikidata.org/entity/Q566507	Annetta Alexandridis
http://www.wikidata.org/entity/Q566516	Annette Ahrens
http://www.wikidata.org/entity/Q566519	Annette Baumeister
http://www.wikidata.org/entity/Q566523	Annette Berr
http://www.wikidata.org/entity/Q566524	Annette Besgen
http://www.wikidata.org/entity/Q566532	Annette Biemer
http://www.wikidata.org/entity/Q566537	Annette Bopp
http://www.wikidata.org/entity/Q566538	Annette Breitbach-Schwarzlose
http://www.wikidata.org/entity/Q566540	Annette Brockmöller
http://www.wikidata.org/entity/Q566541	Annette Bruhns
http://www.wikidata.org/entity/Q566543	Annette Bulfon
http://www.wikidata.org/entity/Q566546	Annette C. Eckert
http://www.wikidata.org/entity/Q566559	Annette Faße
http://www.wikidata.org/entity/Q566560	Annette Ernst
http://www.wikidata.org/entity/Q566561	Annette Fincke
http://www.wikidata.org/entity/Q566562	Annette Focks
http://www.wikidata.org/entity/Q566565	Annette Fugmann-Heesing
http://www.wikidata.org/entity/Q566566	Annette Frier
http://www.wikidata.org/entity/Q566571	Annette Goessel
http://www.wikidata.org/entity/Q566573	Annette Greisinger
http://www.wikidata.org/entity/Q566575	Annette Grüters-Kieslich
http://www.wikidata.org/entity/Q566577	Annette Gunkel
http://www.wikidata.org/entity/Q566579	Annette Haller
http://www.wikidata.org/entity/Q566582	Annette Harnack
http://www.wikidata.org/entity/Q566583	Annette Haug
http://www.wikidata.org/entity/Q566585	Annette Herzog
http://www.wikidata.org/entity/Q566588	Annette Hess
http://www.wikidata.org/entity/Q566590	Annette Hopfenmüller
http://www.wikidata.org/entity/Q566592	Annette Hohn
http://www.wikidata.org/entity/Q566597	Annette Jahns
http://www.wikidata.org/entity/Q566599	Annette Jensen
http://www.wikidata.org/entity/Q566600	Annette John
http://www.wikidata.org/entity/Q566601	Annette Jäger
http://www.wikidata.org/entity/Q566602	Annette Jünemann
http://www.wikidata.org/entity/Q566604	Annette Kaiser
http://www.wikidata.org/entity/Q566607	Annette Karl
http://www.wikidata.org/entity/Q566608	Annette Keck
http://www.wikidata.org/entity/Q566610	Annette Kehnel
http://www.wikidata.org/entity/Q566613	Annette Kerckhoff
http://www.wikidata.org/entity/Q566614	Annette Kisling
http://www.wikidata.org/entity/Q566617	Annette Klein
http://www.wikidata.org/entity/Q566619	Annette Klussmann-Kolb
http://www.wikidata.org/entity/Q566625	Annette Kolb
http://www.wikidata.org/entity/Q566626	Annette Kreft
http://www.wikidata.org/entity/Q566628	Annette Kurschus
http://www.wikidata.org/entity/Q566630	Annette Kurz
http://www.wikidata.org/entity/Q566631	Annette Kuß
http://www.wikidata.org/entity/Q566633	Annette Lehmann
http://www.wikidata.org/entity/Q566635	Annette Leo
http://www.wikidata.org/entity/Q566636	Annette Leßmöllmann
http://www.wikidata.org/entity/Q566638	Annette Lowman
http://www.wikidata.org/entity/Q566641	Annette Maye
http://www.wikidata.org/entity/Q566646	Annette Meeuvissen
http://www.wikidata.org/entity/Q566647	Annette Meincke-Nagy
http://www.wikidata.org/entity/Q566650	Annette Merz
http://www.wikidata.org/entity/Q566651	Annette Milena Fetscherin
http://www.wikidata.org/entity/Q566652	Annette Michler-Hanneken
http://www.wikidata.org/entity/Q566654	Annette Milz
http://www.wikidata.org/entity/Q566655	Annette Mingels
http://www.wikidata.org/entity/Q566656	Annette Murschetz
http://www.wikidata.org/entity/Q566657	Annette Neubauer
http://www.wikidata.org/entity/Q566659	Annette Neuffer
http://www.wikidata.org/entity/Q566660	Annette Nünnerich-Asmus
http://www.wikidata.org/entity/Q566662	Annette Otterstedt
http://www.wikidata.org/entity/Q566666	Annette Paschke-Lehmann
http://www.wikidata.org/entity/Q566668	Annette Paulmann
http://www.wikidata.org/entity/Q566676	Annette Piechutta
http://www.wikidata.org/entity/Q541910	Lynn Nottage
http://www.wikidata.org/entity/Q541912	Tammy Bruce
http://www.wikidata.org/entity/Q541924	Mary Osborne
http://www.wikidata.org/entity/Q541929	Louisa Lawson
http://www.wikidata.org/entity/Q541935	Anna Maria Tremonti
http://www.wikidata.org/entity/Q541937	Anke Borchmann
http://www.wikidata.org/entity/Q541940	Diane Cluck
http://www.wikidata.org/entity/Q541953	Donna Dubinsky
http://www.wikidata.org/entity/Q541966	Klára Fehér
http://www.wikidata.org/entity/Q541983	Natalia Toledo
http://www.wikidata.org/entity/Q541990	Betty Glamann
http://www.wikidata.org/entity/Q542004	Cuca Roseta
http://www.wikidata.org/entity/Q542019	Louisa Garrett Anderson
http://www.wikidata.org/entity/Q542032	Anne Vanderlove
http://www.wikidata.org/entity/Q542048	Dora Doll
http://www.wikidata.org/entity/Q542060	Hélène Flautre
http://www.wikidata.org/entity/Q542061	Laura Morante
http://www.wikidata.org/entity/Q542068	Pilar Mateos
http://www.wikidata.org/entity/Q542072	Teresa Sarti Strada
http://www.wikidata.org/entity/Q542077	Estelle Cruijff
http://www.wikidata.org/entity/Q542089	Glycera
http://www.wikidata.org/entity/Q542092	Josée Dayan
http://www.wikidata.org/entity/Q542102	Solveig Slettahjell
http://www.wikidata.org/entity/Q542106	Jane Downs
http://www.wikidata.org/entity/Q542118	Kamala Markandaya
http://www.wikidata.org/entity/Q542123	Gwennyn Louarn
http://www.wikidata.org/entity/Q542137	Pennie Smith
http://www.wikidata.org/entity/Q542139	Jožka Jabůrková
http://www.wikidata.org/entity/Q542161	Radhia Nasraoui
http://www.wikidata.org/entity/Q542163	Dorothea Sibylle of Brandenburg
http://www.wikidata.org/entity/Q542171	Baya
http://www.wikidata.org/entity/Q542184	Malak Hifni Nasif
http://www.wikidata.org/entity/Q542190	Carole Shelley
http://www.wikidata.org/entity/Q542197	Hanadi Zakaria al-Hindi
http://www.wikidata.org/entity/Q542199	Myra
http://www.wikidata.org/entity/Q542210	Betty Kaunda
http://www.wikidata.org/entity/Q542217	Catherine Spence
http://www.wikidata.org/entity/Q542225	Chafaï Choumicha
http://www.wikidata.org/entity/Q542229	Jemma Palmer
http://www.wikidata.org/entity/Q542235	Sethrida Geagea
http://www.wikidata.org/entity/Q542246	Israa Abdel Fattah
http://www.wikidata.org/entity/Q542247	Beatrice Roberts
http://www.wikidata.org/entity/Q542257	Latifa al-Zayyat
http://www.wikidata.org/entity/Q542262	Jenifer Lewis
http://www.wikidata.org/entity/Q542268	Wajeha al-Huwaider
http://www.wikidata.org/entity/Q542278	Christine Milne
http://www.wikidata.org/entity/Q542281	Muna AbuSulayman
http://www.wikidata.org/entity/Q542294	Khadija al-Salami
http://www.wikidata.org/entity/Q542297	Blaze Starr
http://www.wikidata.org/entity/Q542307	Pegah Ahmadi
http://www.wikidata.org/entity/Q542315	Sarolta Kovács
http://www.wikidata.org/entity/Q542318	Corinne Enaudeau
http://www.wikidata.org/entity/Q542325	Nazanin Vaseghpanah
http://www.wikidata.org/entity/Q542337	Polly Adler
http://www.wikidata.org/entity/Q542338	Anicée Alvina
http://www.wikidata.org/entity/Q542348	Vanessa Hill
http://www.wikidata.org/entity/Q542349	Annie Raines
http://www.wikidata.org/entity/Q542357	Maryam Akhondy
http://www.wikidata.org/entity/Q542368	Sibel Can
http://www.wikidata.org/entity/Q542378	Fatemeh Karroubi
http://www.wikidata.org/entity/Q542385	Sara Khoshjamal Fekri
http://www.wikidata.org/entity/Q542410	Ann Oakley
http://www.wikidata.org/entity/Q542412	Tina Križan
http://www.wikidata.org/entity/Q542425	Esi Edugyan
http://www.wikidata.org/entity/Q542428	Anne McLaren
http://www.wikidata.org/entity/Q542437	Laleh Seddigh
http://www.wikidata.org/entity/Q542446	Barbara Korun
http://www.wikidata.org/entity/Q542452	Salma De Nora
http://www.wikidata.org/entity/Q542461	Susan Pinker
http://www.wikidata.org/entity/Q542469	Mary Apick
http://www.wikidata.org/entity/Q542489	Omarosa Manigault Newman
http://www.wikidata.org/entity/Q542496	Miriam Schapiro
http://www.wikidata.org/entity/Q542501	Lidia Ravera
http://www.wikidata.org/entity/Q542508	Trinh T. Minh-ha
http://www.wikidata.org/entity/Q542510	Nobuko Miyamoto
http://www.wikidata.org/entity/Q542515	Christiane Brinkmann
http://www.wikidata.org/entity/Q542520	Roxane
http://www.wikidata.org/entity/Q542522	Mona-Lisa Pursiainen
http://www.wikidata.org/entity/Q542525	Magnolia Antonino
http://www.wikidata.org/entity/Q542530	Niloofar Beyzaie
http://www.wikidata.org/entity/Q542540	Nena Cardenas
http://www.wikidata.org/entity/Q542546	Marion Mahony Griffin
http://www.wikidata.org/entity/Q542560	Laura Vernizzi
http://www.wikidata.org/entity/Q542561	Carol Kendall
http://www.wikidata.org/entity/Q542566	Emi Kuroda
http://www.wikidata.org/entity/Q542574	Sonya Smith
http://www.wikidata.org/entity/Q542575	Doris Fiala
http://www.wikidata.org/entity/Q542579	Maggie L. Walker
http://www.wikidata.org/entity/Q542590	Lurleen Brigham Burns Wallace
http://www.wikidata.org/entity/Q542601	Janie Fricke
http://www.wikidata.org/entity/Q542621	June Wilkinson
http://www.wikidata.org/entity/Q542629	Edna May
http://www.wikidata.org/entity/Q542637	Colette Marchand
http://www.wikidata.org/entity/Q542643	Petronia
http://www.wikidata.org/entity/Q542655	Metring David
http://www.wikidata.org/entity/Q542658	Glaphyra
http://www.wikidata.org/entity/Q542672	Matilda of Franconia
http://www.wikidata.org/entity/Q542682	Pénélope Bagieu
http://www.wikidata.org/entity/Q542687	Isabelle Foerder
http://www.wikidata.org/entity/Q542695	Sibylle Hedwig von Sachsen-Lauenburg
http://www.wikidata.org/entity/Q585703	Hédi Zsolnai
http://www.wikidata.org/entity/Q585719	Gisèle Gautier
http://www.wikidata.org/entity/Q585823	Anna B. Sheppard
http://www.wikidata.org/entity/Q586050	Asclepigenia
http://www.wikidata.org/entity/Q586388	Magali García Ramis
http://www.wikidata.org/entity/Q586488	Anny Katan-Rosenberg
http://www.wikidata.org/entity/Q586641	Lola Naymark
http://www.wikidata.org/entity/Q586645	Laurence Iché
http://www.wikidata.org/entity/Q586683	Klára Fried-Bánfalvi
http://www.wikidata.org/entity/Q586715	Julieta Díaz
http://www.wikidata.org/entity/Q586737	Isabella of France, Dauphine of Viennois
http://www.wikidata.org/entity/Q586807	Paula Kelly
http://www.wikidata.org/entity/Q586884	Esther Lederberg
http://www.wikidata.org/entity/Q586918	Puma Jones
http://www.wikidata.org/entity/Q586975	Marina Schiptjenko
http://www.wikidata.org/entity/Q587022	Özge Ulusoy
http://www.wikidata.org/entity/Q587039	Isabel de Navarre
http://www.wikidata.org/entity/Q587057	Natalia Bekhtereva
http://www.wikidata.org/entity/Q587156	Kim Richards
http://www.wikidata.org/entity/Q587199	María Lourdes Albertos
http://www.wikidata.org/entity/Q587201	Simone Évrard
http://www.wikidata.org/entity/Q587267	Eevi Huttunen
http://www.wikidata.org/entity/Q587274	Yona Wallach
http://www.wikidata.org/entity/Q587282	Diane Whitley
http://www.wikidata.org/entity/Q587319	Yaime Pérez
http://www.wikidata.org/entity/Q587422	Antoinette Bamberger
http://www.wikidata.org/entity/Q587426	Antoinette Becker
http://www.wikidata.org/entity/Q587450	Antoinette Eckert
http://www.wikidata.org/entity/Q587454	Antoinette Flegenheim
http://www.wikidata.org/entity/Q587493	Antoinette Quinche
http://www.wikidata.org/entity/Q587561	Antoinette de Saint Léger
http://www.wikidata.org/entity/Q587567	Antoinette d'Amboise
http://www.wikidata.org/entity/Q587605	Muriel Gerkens
http://www.wikidata.org/entity/Q587622	Letha Weapons
http://www.wikidata.org/entity/Q587637	Mies Hagens
http://www.wikidata.org/entity/Q587642	Cheerleader Melissa
http://www.wikidata.org/entity/Q587793	Catherine Lacoste
http://www.wikidata.org/entity/Q587826	Vivian El Jaber
http://www.wikidata.org/entity/Q587909	Margaret Clitherow
http://www.wikidata.org/entity/Q587989	Laurien Vermulst
http://www.wikidata.org/entity/Q588067	Natalie Horler
http://www.wikidata.org/entity/Q588090	Natalia Navarro
http://www.wikidata.org/entity/Q588092	Nawal Al Zoghbi
http://www.wikidata.org/entity/Q588212	Billie Mae Richards
http://www.wikidata.org/entity/Q588317	Tetyana Nadyrova
http://www.wikidata.org/entity/Q588360	Maria Gonzaga, Duchess of Montferrat
http://www.wikidata.org/entity/Q588361	Shelly Glover
http://www.wikidata.org/entity/Q588405	Marine Joatton
http://www.wikidata.org/entity/Q588698	Corina Porro Martínez
http://www.wikidata.org/entity/Q588716	Glaci Zancan
http://www.wikidata.org/entity/Q588803	Juliette Danion
http://www.wikidata.org/entity/Q588852	Mary Tudor
http://www.wikidata.org/entity/Q588902	Danielle Colby-Cushman
http://www.wikidata.org/entity/Q589040	Bernardyna Maria Jabłońska
http://www.wikidata.org/entity/Q589134	Luçie Miloti
http://www.wikidata.org/entity/Q589139	Jasna Majstorović
http://www.wikidata.org/entity/Q589195	Mignonne Meekels
http://www.wikidata.org/entity/Q589248	Mónica Naranjo
http://www.wikidata.org/entity/Q589300	Romina Ciappina
http://www.wikidata.org/entity/Q589306	Valerie Landsburg
http://www.wikidata.org/entity/Q589383	Empress Xiaojingcheng
http://www.wikidata.org/entity/Q589389	Olga Boukreeva
http://www.wikidata.org/entity/Q589394	Empress Xiaoshencheng
http://www.wikidata.org/entity/Q589406	Empress Xiaoquancheng
http://www.wikidata.org/entity/Q589416	Empress Xiaozheyi
http://www.wikidata.org/entity/Q589562	Adelaide Filleul, Marquise de Souza-Botelho
http://www.wikidata.org/entity/Q589585	Gabriela Adameșteanu
http://www.wikidata.org/entity/Q589719	Louise Homer
http://www.wikidata.org/entity/Q589735	Alessandra Karpoff
http://www.wikidata.org/entity/Q589739	Teresa Ha
http://www.wikidata.org/entity/Q589762	Helena Law
http://www.wikidata.org/entity/Q589919	Maria Gay
http://www.wikidata.org/entity/Q590187	Alley Baggett
http://www.wikidata.org/entity/Q590224	Marusya Klimova
http://www.wikidata.org/entity/Q590297	Gianna Lynn
http://www.wikidata.org/entity/Q590315	Donna Hennyey
http://www.wikidata.org/entity/Q590347	Jenny Gal
http://www.wikidata.org/entity/Q590358	Seda Güven
http://www.wikidata.org/entity/Q590359	Aminta Buenaño
http://www.wikidata.org/entity/Q590446	Princess Marie Anne of France
http://www.wikidata.org/entity/Q590481	Erzsébet Ádám
http://www.wikidata.org/entity/Q590483	Vali Racz
http://www.wikidata.org/entity/Q590578	Daniela Hamaui
http://www.wikidata.org/entity/Q590606	Mary Ann Gomes
http://www.wikidata.org/entity/Q590736	Roxana Baldetti
http://www.wikidata.org/entity/Q590775	Lois Meredith
http://www.wikidata.org/entity/Q590857	Melike Demirag
http://www.wikidata.org/entity/Q590923	Yuki Matsuoka
http://www.wikidata.org/entity/Q590936	Elizabeth Shippen Green
http://www.wikidata.org/entity/Q591009	Susanna Camusso
http://www.wikidata.org/entity/Q591168	Christilot Hanson-Boylen
http://www.wikidata.org/entity/Q591193	Janaya Stephens
http://www.wikidata.org/entity/Q591231	Ana de Mendoza y Enríquez de Cabrera, 6th Duchess of the Infantado
http://www.wikidata.org/entity/Q591375	Valentine de Laborde
http://www.wikidata.org/entity/Q591436	Anton Le Goff
http://www.wikidata.org/entity/Q591530	Siti Musdah Mulia
http://www.wikidata.org/entity/Q591648	Ľudmila Cervanová
http://www.wikidata.org/entity/Q591670	Hajnalka Tóth
http://www.wikidata.org/entity/Q591712	Marguerite Nichols
http://www.wikidata.org/entity/Q591755	Antónia Ferreira
http://www.wikidata.org/entity/Q566678	Annette Postel
http://www.wikidata.org/entity/Q566679	Annette Pullen
http://www.wikidata.org/entity/Q566681	Annette Ramelsberger
http://www.wikidata.org/entity/Q566682	Annette Reber
http://www.wikidata.org/entity/Q566684	Annette Roeder
http://www.wikidata.org/entity/Q566686	Annette Sabersky
http://www.wikidata.org/entity/Q566688	Annette Sawade
http://www.wikidata.org/entity/Q566690	Annette Scheiner
http://www.wikidata.org/entity/Q566692	Annette Scheunpflug
http://www.wikidata.org/entity/Q566693	Annette Scheurich
http://www.wikidata.org/entity/Q566695	Annette Schlünz
http://www.wikidata.org/entity/Q566699	Annette Schwarz
http://www.wikidata.org/entity/Q566700	Annette Schwarzenau
http://www.wikidata.org/entity/Q566706	Annette Steinhauer
http://www.wikidata.org/entity/Q566708	Annette Strasser
http://www.wikidata.org/entity/Q566710	Annette Treibel
http://www.wikidata.org/entity/Q566713	Annette Volkamer
http://www.wikidata.org/entity/Q566715	Annette Imhausen
http://www.wikidata.org/entity/Q566717	Annette Watermann-Krass
http://www.wikidata.org/entity/Q566720	Annette Wehrmann
http://www.wikidata.org/entity/Q566721	Annette Weitzmann
http://www.wikidata.org/entity/Q566722	Annette Widmann-Mauz
http://www.wikidata.org/entity/Q566723	Annette Wilke
http://www.wikidata.org/entity/Q566725	Annette Wittkamp-Fröhling
http://www.wikidata.org/entity/Q566726	Annette Zgoll
http://www.wikidata.org/entity/Q566727	Annette Zippelius
http://www.wikidata.org/entity/Q566728	Annette Zurstraßen
http://www.wikidata.org/entity/Q566730	Annette Zwahr
http://www.wikidata.org/entity/Q566731	Annette des Iles
http://www.wikidata.org/entity/Q566735	Annette Klier
http://www.wikidata.org/entity/Q566737	Annette von Menz
http://www.wikidata.org/entity/Q566776	Anni Becker
http://www.wikidata.org/entity/Q566779	Anni Brandt-Elsweier
http://www.wikidata.org/entity/Q566780	Anni Bürkl
http://www.wikidata.org/entity/Q566782	Anni Dyck
http://www.wikidata.org/entity/Q566783	Anni Fritzer
http://www.wikidata.org/entity/Q566786	Anni Geiger-Hof
http://www.wikidata.org/entity/Q566787	Anni Hammergaard Hansen
http://www.wikidata.org/entity/Q566793	Anni Mellies
http://www.wikidata.org/entity/Q566794	Anni Kraus
http://www.wikidata.org/entity/Q566800	Anni Lange
http://www.wikidata.org/entity/Q566801	Anni Lanz
http://www.wikidata.org/entity/Q566802	Anni Leppälä
http://www.wikidata.org/entity/Q566804	Anni Mewes
http://www.wikidata.org/entity/Q566805	Anni Neumann
http://www.wikidata.org/entity/Q566806	Anni Partzsch
http://www.wikidata.org/entity/Q566809	Anni Schaad
http://www.wikidata.org/entity/Q566810	Ánni Podimatá
http://www.wikidata.org/entity/Q566811	Anni Schumacher
http://www.wikidata.org/entity/Q566813	Anni Seelbach
http://www.wikidata.org/entity/Q566818	Anni Trapp
http://www.wikidata.org/entity/Q566819	Anni Wendler
http://www.wikidata.org/entity/Q566821	Anni von Gottberg
http://www.wikidata.org/entity/Q566827	Annia Rivera
http://www.wikidata.org/entity/Q566867	Annica Hansen
http://www.wikidata.org/entity/Q566872	Annica Åhlén
http://www.wikidata.org/entity/Q566875	Annick Allières
http://www.wikidata.org/entity/Q566876	Annick Höhn
http://www.wikidata.org/entity/Q566878	Annick Mercier
http://www.wikidata.org/entity/Q566881	Annick Simone Nozati
http://www.wikidata.org/entity/Q566882	Annick Thoumazeau
http://www.wikidata.org/entity/Q566895	Annie Adams Fields
http://www.wikidata.org/entity/Q566899	Annie Bataille
http://www.wikidata.org/entity/Q566911	Annie Brunner
http://www.wikidata.org/entity/Q566912	Annie Bøg Jørgensen
http://www.wikidata.org/entity/Q566918	Annie Funk
http://www.wikidata.org/entity/Q566923	Annie Corley
http://www.wikidata.org/entity/Q566929	Annie von Hammerstein
http://www.wikidata.org/entity/Q566939	Annie Gallup
http://www.wikidata.org/entity/Q566950	Annie Goetzinger
http://www.wikidata.org/entity/Q566955	Annie Hall Cudlip
http://www.wikidata.org/entity/Q566964	Erich Ebenstein
http://www.wikidata.org/entity/Q566968	Annie Kienast
http://www.wikidata.org/entity/Q566977	Annie Laurie
http://www.wikidata.org/entity/Q566993	Annie Leuch-Reineck
http://www.wikidata.org/entity/Q566995	Annie Londonderry
http://www.wikidata.org/entity/Q567001	Annie Markart
http://www.wikidata.org/entity/Q567021	Annie Pootoogook
http://www.wikidata.org/entity/Q567032	Annie Reich
http://www.wikidata.org/entity/Q567042	Annie Schmidt-Endres
http://www.wikidata.org/entity/Q567045	Annie Sophie Cory
http://www.wikidata.org/entity/Q567052	Annie Tomlin
http://www.wikidata.org/entity/Q567054	Annie Vallet
http://www.wikidata.org/entity/Q567055	Annie W. Koch
http://www.wikidata.org/entity/Q567060	Annie von Baudissin
http://www.wikidata.org/entity/Q567085	Annik Levesque
http://www.wikidata.org/entity/Q567089	Annik Plamondon
http://www.wikidata.org/entity/Q567090	Annik Richter
http://www.wikidata.org/entity/Q567091	Annik Skrivan
http://www.wikidata.org/entity/Q567093	Annik Wecker
http://www.wikidata.org/entity/Q567101	Annika Blendl
http://www.wikidata.org/entity/Q567102	Annika Bruhn
http://www.wikidata.org/entity/Q567104	Annika Danckert
http://www.wikidata.org/entity/Q567106	Annika Doppler
http://www.wikidata.org/entity/Q567108	Annika Eberhardt
http://www.wikidata.org/entity/Q567109	Annika Ernst
http://www.wikidata.org/entity/Q567110	Annika Firley
http://www.wikidata.org/entity/Q567120	Annika Kuhl
http://www.wikidata.org/entity/Q567121	Annika Lambers
http://www.wikidata.org/entity/Q567123	Annika Line Trost
http://www.wikidata.org/entity/Q626889	Kim Man-deok
http://www.wikidata.org/entity/Q626984	Tymee
http://www.wikidata.org/entity/Q627033	Tania Calvo
http://www.wikidata.org/entity/Q627391	Norma Cappagli
http://www.wikidata.org/entity/Q627588	Mary Glynne
http://www.wikidata.org/entity/Q627848	Vanessa Villela
http://www.wikidata.org/entity/Q627882	Armenia Balducci
http://www.wikidata.org/entity/Q627911	Gella Vandecaveye
http://www.wikidata.org/entity/Q628046	Tanya Tate
http://www.wikidata.org/entity/Q628093	Jeanne Émilie de Villeneuve
http://www.wikidata.org/entity/Q628151	Donita Sparks
http://www.wikidata.org/entity/Q628161	Mirai Nagasu
http://www.wikidata.org/entity/Q628259	Princess Nadezhda of Bulgaria
http://www.wikidata.org/entity/Q628293	JoJo Starbuck
http://www.wikidata.org/entity/Q628365	Marie-Rosalie Cadron-Jetté
http://www.wikidata.org/entity/Q628373	Tineke Netelenbos
http://www.wikidata.org/entity/Q628451	Enfant pétrifié de Sens
http://www.wikidata.org/entity/Q628557	Kinga Kasprzak
http://www.wikidata.org/entity/Q628591	Sanae Kobayashi
http://www.wikidata.org/entity/Q628855	Kylie Wheeler
http://www.wikidata.org/entity/Q628910	Ana Brenda Contreras
http://www.wikidata.org/entity/Q628998	Susan Buckner
http://www.wikidata.org/entity/Q629020	Fleur Bennett
http://www.wikidata.org/entity/Q629117	Edith of Wilton
http://www.wikidata.org/entity/Q629188	Jennifer Russell
http://www.wikidata.org/entity/Q629237	Rita Dalla Chiesa
http://www.wikidata.org/entity/Q629328	Eva González
http://www.wikidata.org/entity/Q629380	Osmariel Villalobos
http://www.wikidata.org/entity/Q629558	Beverly Randolph
http://www.wikidata.org/entity/Q629656	Maddie Hasson
http://www.wikidata.org/entity/Q629677	Berthe Dagmar
http://www.wikidata.org/entity/Q629811	Shikikenmon-in no mikushige
http://www.wikidata.org/entity/Q629815	Luisa Pastor Lillo
http://www.wikidata.org/entity/Q629840	Stacy Prammanasudh
http://www.wikidata.org/entity/Q629984	Pavlina Nola
http://www.wikidata.org/entity/Q630068	Christine Love
http://www.wikidata.org/entity/Q630111	Hua Chunying
http://www.wikidata.org/entity/Q630232	Cristina Campo
http://www.wikidata.org/entity/Q630268	Marilou Diaz-Abaya
http://www.wikidata.org/entity/Q630311	Asma Agbarieh
http://www.wikidata.org/entity/Q630371	Princess Sophie of Greece and Denmark
http://www.wikidata.org/entity/Q630404	Lisa Marx
http://www.wikidata.org/entity/Q630556	Michelle Steele
http://www.wikidata.org/entity/Q630558	Zoë Ferraris
http://www.wikidata.org/entity/Q630817	Zuzana Žirková
http://www.wikidata.org/entity/Q630844	Guylaine Cloutier
http://www.wikidata.org/entity/Q630899	Tereza Matuszková
http://www.wikidata.org/entity/Q630906	Zirka Frometa Castillo
http://www.wikidata.org/entity/Q630958	Elin Ek
http://www.wikidata.org/entity/Q631058	Ekaterina Vilkova
http://www.wikidata.org/entity/Q631071	Ágota Sebő
http://www.wikidata.org/entity/Q631083	Oneca Sánchez of Pamplona
http://www.wikidata.org/entity/Q631243	Gerda Winklbauer
http://www.wikidata.org/entity/Q631323	Gribouille
http://www.wikidata.org/entity/Q631439	Bridget St John
http://www.wikidata.org/entity/Q631598	Jo Leemans
http://www.wikidata.org/entity/Q631660	Turid Rugaas
http://www.wikidata.org/entity/Q631699	Martina Dogana
http://www.wikidata.org/entity/Q632010	Altair Jarabo
http://www.wikidata.org/entity/Q632067	Dana Bash
http://www.wikidata.org/entity/Q632417	Archana Deodhar
http://www.wikidata.org/entity/Q632616	Katty Kay
http://www.wikidata.org/entity/Q632643	Meriam Al Khalifa
http://www.wikidata.org/entity/Q632878	Lourdes Arizpe
http://www.wikidata.org/entity/Q632935	Narcisa Lecușanu
http://www.wikidata.org/entity/Q632966	Princess Augusta of Württemberg
http://www.wikidata.org/entity/Q633003	Fiorella Terenzi
http://www.wikidata.org/entity/Q633020	Panna Cinka
http://www.wikidata.org/entity/Q633037	Kokkie Gilles
http://www.wikidata.org/entity/Q633177	Loes Luca
http://www.wikidata.org/entity/Q633226	Debbie Watson
http://www.wikidata.org/entity/Q633231	Enith Brigitha
http://www.wikidata.org/entity/Q633258	Sitdjehuti
http://www.wikidata.org/entity/Q633338	Isabel Jeans
http://www.wikidata.org/entity/Q633699	Anna of Cieszyn
http://www.wikidata.org/entity/Q633846	Elizabeth Álvarez
http://www.wikidata.org/entity/Q633882	Robyn Maher
http://www.wikidata.org/entity/Q633991	Ursula Jeans
http://www.wikidata.org/entity/Q634003	Esperanza Baur
http://www.wikidata.org/entity/Q634039	Ivonne Montero
http://www.wikidata.org/entity/Q634058	Catherine of Savoy
http://www.wikidata.org/entity/Q634072	Princess Maria Alix of Saxony
http://www.wikidata.org/entity/Q634328	Claudia Vinciguerra
http://www.wikidata.org/entity/Q634517	Angela Borsuk
http://www.wikidata.org/entity/Q634596	Nicolette Kluijver
http://www.wikidata.org/entity/Q634711	Irene Montrucchio
http://www.wikidata.org/entity/Q634789	Laura Veccia Vaglieri
http://www.wikidata.org/entity/Q634844	Elena Vesnina
http://www.wikidata.org/entity/Q634899	Aurelia Arkotxa
http://www.wikidata.org/entity/Q634927	Louise Karlsson
http://www.wikidata.org/entity/Q634950	Gwenaëlle Aubry
http://www.wikidata.org/entity/Q634964	Paula Klamburg
http://www.wikidata.org/entity/Q634993	Erna Lazarus
http://www.wikidata.org/entity/Q635072	Clara Basiana
http://www.wikidata.org/entity/Q635154	Julia McKenzie
http://www.wikidata.org/entity/Q635171	Tiina Nopola
http://www.wikidata.org/entity/Q635214	Oichi
http://www.wikidata.org/entity/Q635315	Marie de Bourbon
http://www.wikidata.org/entity/Q635436	Charlotte de Bourbon, Queen of Cyprus
http://www.wikidata.org/entity/Q635494	Eugénie Segond-Weber
