human	humanLabel
http://www.wikidata.org/entity/Q130822	William IV of the United Kingdom
http://www.wikidata.org/entity/Q130832	Perseus
http://www.wikidata.org/entity/Q130834	Francis I of Austria
http://www.wikidata.org/entity/Q130852	Junichiro Koizumi
http://www.wikidata.org/entity/Q130853	Plácido Domingo
http://www.wikidata.org/entity/Q130854	Masayoshi Takemura
http://www.wikidata.org/entity/Q130856	Takahiro Yokomichi
http://www.wikidata.org/entity/Q130870	António Bernardo da Costa Cabral, 1st Marquis of Tomar
http://www.wikidata.org/entity/Q130873	Menachem Begin
http://www.wikidata.org/entity/Q130883	Johannes Sløk
http://www.wikidata.org/entity/Q130884	Hwang Kwanghee
http://www.wikidata.org/entity/Q130890	Oedipus
http://www.wikidata.org/entity/Q130894	Jo In-seong
http://www.wikidata.org/entity/Q130896	Ingjald
http://www.wikidata.org/entity/Q130906	Truxton Hare
http://www.wikidata.org/entity/Q130917	Franz Six
http://www.wikidata.org/entity/Q130920	Alexander Stephan
http://www.wikidata.org/entity/Q130922	Cesare Negri
http://www.wikidata.org/entity/Q130926	Aleksandr Mikheyev
http://www.wikidata.org/entity/Q130929	Ilya Mikhaylov
http://www.wikidata.org/entity/Q130930	Denis Merte
http://www.wikidata.org/entity/Q130931	Maksim Mikhalyov
http://www.wikidata.org/entity/Q130934	Maksim Merezhko
http://www.wikidata.org/entity/Q130935	Dmitry Milevsky
http://www.wikidata.org/entity/Q130937	Yaroslav Melnikov
http://www.wikidata.org/entity/Q130938	Alim Mikheyev
http://www.wikidata.org/entity/Q130941	Dzhanik Mikayelyan
http://www.wikidata.org/entity/Q130943	Dmitri Melnikov
http://www.wikidata.org/entity/Q130947	Lee Joon-gi
http://www.wikidata.org/entity/Q130963	David Samanez Ocampo
http://www.wikidata.org/entity/Q130967	Ricardo Leoncio Elías Arias
http://www.wikidata.org/entity/Q130968	Manuel María Ponce Brousset
http://www.wikidata.org/entity/Q130969	Philip IV of France
http://www.wikidata.org/entity/Q130970	Gustavo Jiménez
http://www.wikidata.org/entity/Q130973	Leo Frank
http://www.wikidata.org/entity/Q130975	Robert A. Millikan
http://www.wikidata.org/entity/Q130984	Fabritio Caroso
http://www.wikidata.org/entity/Q130986	Vitório Maria de Sousa Coutinho, 2nd Count of Linhares
http://www.wikidata.org/entity/Q130997	Damasus I
http://www.wikidata.org/entity/Q131002	Harun Al-Rashid
http://www.wikidata.org/entity/Q131004	John Bodkin Adams
http://www.wikidata.org/entity/Q131010	Augusto B. Leguía
http://www.wikidata.org/entity/Q131018	François Rabelais
http://www.wikidata.org/entity/Q131077	Yukio Hatoyama
http://www.wikidata.org/entity/Q131112	Paul Krugman
http://www.wikidata.org/entity/Q131122	Erebos
http://www.wikidata.org/entity/Q131149	Henry David Thoreau
http://www.wikidata.org/entity/Q131159	Fabian
http://www.wikidata.org/entity/Q131162	Dionysius
http://www.wikidata.org/entity/Q131169	Polybius
http://www.wikidata.org/entity/Q131171	Imhotep
http://www.wikidata.org/entity/Q131195	Constantius Chlorus
http://www.wikidata.org/entity/Q131196	Heimdall
http://www.wikidata.org/entity/Q131234	Toni Kroos
http://www.wikidata.org/entity/Q131237	Carl Lewis
http://www.wikidata.org/entity/Q131248	Lee Kuan Yew
http://www.wikidata.org/entity/Q131259	Alexander Rybak
http://www.wikidata.org/entity/Q131261	Oliver Kahn
http://www.wikidata.org/entity/Q131285	John Williams
http://www.wikidata.org/entity/Q131318	Juan Ramón Jiménez
http://www.wikidata.org/entity/Q131326	Eyvind Johnson
http://www.wikidata.org/entity/Q131355	Zulfiqar Ali Bhutto
http://www.wikidata.org/entity/Q131374	Alexander Alekhine
http://www.wikidata.org/entity/Q131394	Murad II
http://www.wikidata.org/entity/Q131405	Louis Daguerre
http://www.wikidata.org/entity/Q131463	Clement V
http://www.wikidata.org/entity/Q131474	Freyr
http://www.wikidata.org/entity/Q131487	Karl Adolph Gjellerup
http://www.wikidata.org/entity/Q131529	Hans Krankl
http://www.wikidata.org/entity/Q131545	Harry Houdini
http://www.wikidata.org/entity/Q131548	Jordanes
http://www.wikidata.org/entity/Q131549	Claude Simon
http://www.wikidata.org/entity/Q131579	Urban VIII
http://www.wikidata.org/entity/Q131581	Henry V of England
http://www.wikidata.org/entity/Q131587	Clement XIV
http://www.wikidata.org/entity/Q131588	Ganymede
http://www.wikidata.org/entity/Q131658	Baldur
http://www.wikidata.org/entity/Q131660	Dominique de Villepin
http://www.wikidata.org/entity/Q131671	Xenophanes
http://www.wikidata.org/entity/Q131674	Anatoly Karpov
http://www.wikidata.org/entity/Q131685	Criss Angel
http://www.wikidata.org/entity/Q131691	Arthur Wellesley, 1st Duke of Wellington
http://www.wikidata.org/entity/Q131721	Johannes Diderik van der Waals
http://www.wikidata.org/entity/Q131729	Lawrence Bragg
http://www.wikidata.org/entity/Q131733	Henry Cavendish
http://www.wikidata.org/entity/Q131761	Humphry Davy
http://www.wikidata.org/entity/Q131795	Seth
http://www.wikidata.org/entity/Q131805	John Dewey
http://www.wikidata.org/entity/Q131821	Kid Crème
http://www.wikidata.org/entity/Q131833	Dosa ben Harkinas
http://www.wikidata.org/entity/Q131839	Károly Fogl
http://www.wikidata.org/entity/Q131856	Jan V z Wałdowa
http://www.wikidata.org/entity/Q131859	Werner Emmanuel Bachmann
http://www.wikidata.org/entity/Q131861	Sergei Rachmaninoff
http://www.wikidata.org/entity/Q131866	Branscombe Richmond
http://www.wikidata.org/entity/Q131871	Mikael Johansson
http://www.wikidata.org/entity/Q131895	Ross Filipo
http://www.wikidata.org/entity/Q131899	Stefan Bergkvist
http://www.wikidata.org/entity/Q131905	Benjamin Baker Moeur
http://www.wikidata.org/entity/Q131912	Marco Aratore
http://www.wikidata.org/entity/Q131914	Matvey Kazakov
http://www.wikidata.org/entity/Q131923	Mark Harris
http://www.wikidata.org/entity/Q131927	Gérard Debaets
http://www.wikidata.org/entity/Q131928	Luigi Bertoni
http://www.wikidata.org/entity/Q131929	Edward Dickinson Baker
http://www.wikidata.org/entity/Q131939	James Chambers
http://www.wikidata.org/entity/Q131942	Kendrick Perkins
http://www.wikidata.org/entity/Q131944	Jorge Noguera Cotes
http://www.wikidata.org/entity/Q131945	Pius V
http://www.wikidata.org/entity/Q131948	Martino da Como
http://www.wikidata.org/entity/Q131959	Philippe de Chabot
http://www.wikidata.org/entity/Q131981	George II of Great Britain
http://www.wikidata.org/entity/Q131982	Stanisław Szczepaniak
http://www.wikidata.org/entity/Q131987	Gabriel Bertrand
http://www.wikidata.org/entity/Q131989	Max Gold
http://www.wikidata.org/entity/Q131991	Mogens Camre
http://www.wikidata.org/entity/Q131993	Wilford Bacon Hoggatt
http://www.wikidata.org/entity/Q132022	Paul Lytton
http://www.wikidata.org/entity/Q132026	David O'Leary
http://www.wikidata.org/entity/Q132040	Jack McConnell
http://www.wikidata.org/entity/Q132049	Óscar Pereiro
http://www.wikidata.org/entity/Q132052	Ton Vrolijk
http://www.wikidata.org/entity/Q132056	Sebastián Abreu
http://www.wikidata.org/entity/Q132058	Jon Kasdan
http://www.wikidata.org/entity/Q132065	Nennius
http://www.wikidata.org/entity/Q132070	Theuns Jordaan
http://www.wikidata.org/entity/Q132071	David Scott
http://www.wikidata.org/entity/Q132078	Marcus Gheeraerts the Elder
http://www.wikidata.org/entity/Q132082	Louis-Xavier de Ricard
http://www.wikidata.org/entity/Q132083	Roman Uzdenov
http://www.wikidata.org/entity/Q132086	Leo III
http://www.wikidata.org/entity/Q132095	Alexander Lubotzky
http://www.wikidata.org/entity/Q132097	Jörg Ludewig
http://www.wikidata.org/entity/Q132100	Anterus
http://www.wikidata.org/entity/Q132101	Elden Auker
http://www.wikidata.org/entity/Q132111	Ango Sakaguchi
http://www.wikidata.org/entity/Q132112	Roger Pratt
http://www.wikidata.org/entity/Q132113	Pontian
http://www.wikidata.org/entity/Q132114	Jean-François Bonnard
http://www.wikidata.org/entity/Q132135	Nick Buoniconti
http://www.wikidata.org/entity/Q132142	Henri Alexis Brialmont
http://www.wikidata.org/entity/Q132148	Aidan of Lindisfarne
http://www.wikidata.org/entity/Q132152	Babar the Elephant
http://www.wikidata.org/entity/Q132157	Zeno of Elea
http://www.wikidata.org/entity/Q132158	Teodor Peterson
http://www.wikidata.org/entity/Q132162	Satsvarupa dasa Goswami
http://www.wikidata.org/entity/Q132163	David Gutiérrez Gutiérrez
http://www.wikidata.org/entity/Q132167	Johnny Whitaker
http://www.wikidata.org/entity/Q132173	Jörg Siebert
http://www.wikidata.org/entity/Q132175	Osred II
http://www.wikidata.org/entity/Q132176	Malik Jabir
http://www.wikidata.org/entity/Q132182	William Reed
http://www.wikidata.org/entity/Q132183	Emiliano González
http://www.wikidata.org/entity/Q132185	William Plumer
http://www.wikidata.org/entity/Q132193	Jožef Smej
http://www.wikidata.org/entity/Q132197	Samuel Thomas von Sömmerring
http://www.wikidata.org/entity/Q132205	Andreas Voutsinas
http://www.wikidata.org/entity/Q132208	Joe Johnson
http://www.wikidata.org/entity/Q132212	Viktors Ignatjevs
http://www.wikidata.org/entity/Q132217	George Murdock
http://www.wikidata.org/entity/Q132218	Rudolph Gabriel Tenerowicz
http://www.wikidata.org/entity/Q132219	Ernest Sabatier
http://www.wikidata.org/entity/Q132221	Jules Harmand
http://www.wikidata.org/entity/Q132238	Immanuel Faisst
http://www.wikidata.org/entity/Q132243	Rumen Ovcharov
http://www.wikidata.org/entity/Q132253	Karl Alzner
http://www.wikidata.org/entity/Q132259	David Crighton
http://www.wikidata.org/entity/Q132267	Eli Mambwe
http://www.wikidata.org/entity/Q132280	Seiji Maehara
http://www.wikidata.org/entity/Q132283	Vidmantas Urbonas
http://www.wikidata.org/entity/Q132286	Simon I de Montfort
http://www.wikidata.org/entity/Q132287	Adrian Falub
http://www.wikidata.org/entity/Q132290	Wilhelm Stiassny
http://www.wikidata.org/entity/Q132292	Alvise II Mocenigo
http://www.wikidata.org/entity/Q132293	Barcourgné Courmo
http://www.wikidata.org/entity/Q132302	Bill Thomas
http://www.wikidata.org/entity/Q132303	Robert Lindsay
http://www.wikidata.org/entity/Q132305	Willem de Kooning
http://www.wikidata.org/entity/Q132312	Johann Gottfried Wetzstein
http://www.wikidata.org/entity/Q132320	Elmer Swenson
http://www.wikidata.org/entity/Q132322	Alexander Vencel
http://www.wikidata.org/entity/Q132326	Shpëtim Hasani
http://www.wikidata.org/entity/Q132330	Horace Maynard
http://www.wikidata.org/entity/Q132331	Ewen Cameron, Baron Cameron of Dillington
http://www.wikidata.org/entity/Q132336	John Bissell Carroll
http://www.wikidata.org/entity/Q132339	Kimmo Kinnunen
http://www.wikidata.org/entity/Q132341	Bobby Timmons
http://www.wikidata.org/entity/Q132344	Domenico Gambino
http://www.wikidata.org/entity/Q132345	Shinzō Abe
http://www.wikidata.org/entity/Q132354	Kenth Eldebrink
http://www.wikidata.org/entity/Q132356	Park Gwang-tae
http://www.wikidata.org/entity/Q132359	Larry Manetti
http://www.wikidata.org/entity/Q132361	Janek Meet
http://www.wikidata.org/entity/Q132387	Irakli Tsereteli
http://www.wikidata.org/entity/Q132388	Ezequiel Cabeza De Baca
http://www.wikidata.org/entity/Q132393	Joseph Howell
http://www.wikidata.org/entity/Q132398	Erkki Karu
http://www.wikidata.org/entity/Q132399	James Inglis
http://www.wikidata.org/entity/Q132415	Ricardo Villalobos
http://www.wikidata.org/entity/Q132424	Albert W. Jefferis
http://www.wikidata.org/entity/Q132430	Karl Urban
http://www.wikidata.org/entity/Q132431	Grigory Shelikhov
http://www.wikidata.org/entity/Q132435	Carlos Mortensen
http://www.wikidata.org/entity/Q132443	Ron Dante
http://www.wikidata.org/entity/Q132450	Edevaldo de Freitas
http://www.wikidata.org/entity/Q132451	Jon Landau
http://www.wikidata.org/entity/Q132455	Christian, Duke of Saxe-Eisenberg
http://www.wikidata.org/entity/Q132460	Vladimir Đilas
http://www.wikidata.org/entity/Q132462	David Martin
http://www.wikidata.org/entity/Q132473	Paulinus of Nola
http://www.wikidata.org/entity/Q132479	Jorge Eliécer Gaitán
http://www.wikidata.org/entity/Q132489	Amartya Sen
http://www.wikidata.org/entity/Q132491	François Châtelet
http://www.wikidata.org/entity/Q132498	Rod Michael
http://www.wikidata.org/entity/Q132505	Julien Jousse
http://www.wikidata.org/entity/Q132506	Patrick Simmons
http://www.wikidata.org/entity/Q132511	John I, Count of Aumale
http://www.wikidata.org/entity/Q132537	J. Robert Oppenheimer
http://www.wikidata.org/entity/Q132545	Henry II of France
http://www.wikidata.org/entity/Q132548	Francis II of France
http://www.wikidata.org/entity/Q132582	Pan
http://www.wikidata.org/entity/Q132589	Camilo José Cela
http://www.wikidata.org/entity/Q132596	Tarō Asō
http://www.wikidata.org/entity/Q132682	Modest Mussorgsky
http://www.wikidata.org/entity/Q132684	Saint-John Perse
http://www.wikidata.org/entity/Q132692	Gregory XV
http://www.wikidata.org/entity/Q132695	Harry Martinson
http://www.wikidata.org/entity/Q132701	Derek Walcott
http://www.wikidata.org/entity/Q132708	Innocent XII
http://www.wikidata.org/entity/Q132711	Paul V
http://www.wikidata.org/entity/Q132716	Leo XI
http://www.wikidata.org/entity/Q132721	Adam Rammelmeyer
http://www.wikidata.org/entity/Q132723	Frans Eemil Sillanpää
http://www.wikidata.org/entity/Q132738	Alberto Contador
http://www.wikidata.org/entity/Q132786	Anastasius II
http://www.wikidata.org/entity/Q132793	Lucius I
http://www.wikidata.org/entity/Q132797	Mark
http://www.wikidata.org/entity/Q132805	Thomas Hardy
http://www.wikidata.org/entity/Q132845	Adrian IV
http://www.wikidata.org/entity/Q132899	Vyacheslav Molotov
http://www.wikidata.org/entity/Q132952	Adam Sandler
http://www.wikidata.org/entity/Q132964	Vladimir Mayakovsky
http://www.wikidata.org/entity/Q132984	Shota Rustaveli
http://www.wikidata.org/entity/Q133001	Paul III
http://www.wikidata.org/entity/Q133028	Richard III of England
http://www.wikidata.org/entity/Q133040	Alberto Fujimori
http://www.wikidata.org/entity/Q133042	Shmuel Yosef Agnon
http://www.wikidata.org/entity/Q133046	Urban V
http://www.wikidata.org/entity/Q133060	Willem Barents
http://www.wikidata.org/entity/Q133063	Gregory VII
http://www.wikidata.org/entity/Q133100	Innocent XIII
http://www.wikidata.org/entity/Q133108	Clement XII
http://www.wikidata.org/entity/Q133121	Clement XIII
http://www.wikidata.org/entity/Q133147	Loki
http://www.wikidata.org/entity/Q133151	Ozzy Osbourne
http://www.wikidata.org/entity/Q133168	Orhan
http://www.wikidata.org/entity/Q133222	Clinton Davisson
http://www.wikidata.org/entity/Q133232	Gabriel Lippmann
http://www.wikidata.org/entity/Q133267	Lev Landau
http://www.wikidata.org/entity/Q133308	Mohamed ElBaradei
http://www.wikidata.org/entity/Q133313	Jake Gyllenhaal
http://www.wikidata.org/entity/Q133318	Marat Safin
http://www.wikidata.org/entity/Q133337	Solon
http://www.wikidata.org/entity/Q133350	Sixtus V
http://www.wikidata.org/entity/Q133367	Li Kui
http://www.wikidata.org/entity/Q133372	Charles VII of France
http://www.wikidata.org/entity/Q133375	Steve Cishek
http://www.wikidata.org/entity/Q133379	Frederick Valentine Melsheimer
http://www.wikidata.org/entity/Q133386	Jan Peter Balkenende
http://www.wikidata.org/entity/Q133391	Nathan Eovaldi
http://www.wikidata.org/entity/Q133393	Ash
http://www.wikidata.org/entity/Q133398	Frederick Dalrymple-Hamilton
http://www.wikidata.org/entity/Q133399	Dave Hansen
http://www.wikidata.org/entity/Q133401	Kentaro Takada
http://www.wikidata.org/entity/Q133406	Don Blasingame
http://www.wikidata.org/entity/Q133411	Davit Gvaramadze
http://www.wikidata.org/entity/Q133414	Aleksandr Shubladze
http://www.wikidata.org/entity/Q133449	Tamatoa Wagemann
http://www.wikidata.org/entity/Q133450	Isiah Koech
http://www.wikidata.org/entity/Q133451	Conseslus Kipruto
http://www.wikidata.org/entity/Q133456	Yigrem Demelash
http://www.wikidata.org/entity/Q133458	Deressa Chimsa
http://www.wikidata.org/entity/Q133465	Wincenty Pol
http://www.wikidata.org/entity/Q133489	Ron Sexsmith
http://www.wikidata.org/entity/Q133497	Henry Amike
http://www.wikidata.org/entity/Q133499	Christian Borchert
http://www.wikidata.org/entity/Q133507	Elijah
http://www.wikidata.org/entity/Q133514	Rudolf Indruch
http://www.wikidata.org/entity/Q133523	Andriy Tyahnybok
http://www.wikidata.org/entity/Q133526	Bob de Jong
http://www.wikidata.org/entity/Q133535	Renato Pampanini
http://www.wikidata.org/entity/Q133544	John Logie Baird Matumbe
http://www.wikidata.org/entity/Q133556	Ashley Cole
http://www.wikidata.org/entity/Q133558	Lorenzo Burnet
http://www.wikidata.org/entity/Q133562	Earl Mac Rauch
http://www.wikidata.org/entity/Q133569	Steve Forbes
http://www.wikidata.org/entity/Q133574	Gairy St. Clair
http://www.wikidata.org/entity/Q133578	Bill Monroe
http://www.wikidata.org/entity/Q133586	Robbie Peden
http://www.wikidata.org/entity/Q133588	S. G. Sender
http://www.wikidata.org/entity/Q133590	John Adolphus Etzler
http://www.wikidata.org/entity/Q133591	Lester Ellis
http://www.wikidata.org/entity/Q133595	Carmelo Gómez
http://www.wikidata.org/entity/Q133597	José Ángel Egido
http://www.wikidata.org/entity/Q133600	Banksy
http://www.wikidata.org/entity/Q133601	Murphy J. Foster
http://www.wikidata.org/entity/Q133614	George Stephenson
http://www.wikidata.org/entity/Q133618	Indō Yoriyasu
http://www.wikidata.org/entity/Q133622	Thor Heyerdahl
http://www.wikidata.org/entity/Q133624	Joan Guzmán
http://www.wikidata.org/entity/Q133633	Akaike Nagatō
http://www.wikidata.org/entity/Q133637	Václav Hampl
http://www.wikidata.org/entity/Q133646	Emanuel Herrera
http://www.wikidata.org/entity/Q133656	Zhu Guanghu
http://www.wikidata.org/entity/Q133657	Tormod Haugen
http://www.wikidata.org/entity/Q133667	Sohn Kee-chung
http://www.wikidata.org/entity/Q133677	Helmut Walcha
http://www.wikidata.org/entity/Q133682	Howard Carter
http://www.wikidata.org/entity/Q133701	Ogtay Aghayev
http://www.wikidata.org/entity/Q133704	Martin of Tours
http://www.wikidata.org/entity/Q133705	Gideon Levy
http://www.wikidata.org/entity/Q133711	Q133711
http://www.wikidata.org/entity/Q133713	Q133713
http://www.wikidata.org/entity/Q133720	Eddy Duchin
http://www.wikidata.org/entity/Q133730	Lars von Trier
http://www.wikidata.org/entity/Q133731	Jenő Murádin
http://www.wikidata.org/entity/Q133737	Ilmari Salminen
http://www.wikidata.org/entity/Q133745	Celso Albelo
http://www.wikidata.org/entity/Q133746	Ōkubo Nagayasu
http://www.wikidata.org/entity/Q133747	William Henry Bragg
http://www.wikidata.org/entity/Q133750	Bai Yansong
http://www.wikidata.org/entity/Q133760	Jordan Spence
http://www.wikidata.org/entity/Q133764	Chou Lung-kuang
http://www.wikidata.org/entity/Q133787	Riccardo Scamarcio
http://www.wikidata.org/entity/Q133808	Agustín de Iturbide
http://www.wikidata.org/entity/Q133830	Alexandre Mouton
http://www.wikidata.org/entity/Q133832	Georg Schnéevoigt
http://www.wikidata.org/entity/Q133835	Sakari Salminen
http://www.wikidata.org/entity/Q133836	Oscar Conrad Kleineh
http://www.wikidata.org/entity/Q133842	Abebe Dinkesa
http://www.wikidata.org/entity/Q133846	George Paget Thomson
http://www.wikidata.org/entity/Q133855	Guillaume Apollinaire
http://www.wikidata.org/entity/Q133869	Juan Madrid
http://www.wikidata.org/entity/Q133870	Kalevi Kotkas
http://www.wikidata.org/entity/Q133873	Gustavo Tsuboi
http://www.wikidata.org/entity/Q133877	Carlo Tresca
http://www.wikidata.org/entity/Q133880	Varazdat
http://www.wikidata.org/entity/Q133882	Gushnasp Bahram
http://www.wikidata.org/entity/Q133883	Mihran Mihrevandak
http://www.wikidata.org/entity/Q133884	Suren
http://www.wikidata.org/entity/Q133887	Tan-Shahpuhr
http://www.wikidata.org/entity/Q133896	Dimitrie Ghica
http://www.wikidata.org/entity/Q133903	Virgil van Dijk
http://www.wikidata.org/entity/Q133905	Jessie Godderz
http://www.wikidata.org/entity/Q133914	Marco Arana
http://www.wikidata.org/entity/Q133920	Will Hughes
http://www.wikidata.org/entity/Q133925	Patrick Allen
http://www.wikidata.org/entity/Q133942	Marek Kopelent
http://www.wikidata.org/entity/Q133946	Omer Khalifa
http://www.wikidata.org/entity/Q133947	Jiří Dienstbier Jr.
http://www.wikidata.org/entity/Q133970	Irakli Sirbiladze
http://www.wikidata.org/entity/Q133975	Mike Petke
http://www.wikidata.org/entity/Q133996	Johan Kappelhof
http://www.wikidata.org/entity/Q134009	Franciscus Titelmans
http://www.wikidata.org/entity/Q134014	Lazar Remen
http://www.wikidata.org/entity/Q134019	Tadeusz Cuch
http://www.wikidata.org/entity/Q134022	Wilhelm Girnus
http://www.wikidata.org/entity/Q134024	Bernhard Joachim von Bülow
http://www.wikidata.org/entity/Q134026	Peter Henisch
http://www.wikidata.org/entity/Q134035	Rodney L. Davis
http://www.wikidata.org/entity/Q134039	Ned Brooks
http://www.wikidata.org/entity/Q134050	Jules Alfred Pierrot Deseilligny
http://www.wikidata.org/entity/Q134053	Barry Michael
http://www.wikidata.org/entity/Q134058	Mike Anchondo
http://www.wikidata.org/entity/Q134062	Walter R. Booth
http://www.wikidata.org/entity/Q134064	Scott A. Williams
http://www.wikidata.org/entity/Q134065	Sam Shaw
http://www.wikidata.org/entity/Q134068	Nawaz Sharif
http://www.wikidata.org/entity/Q134069	Yunus Qanuni
http://www.wikidata.org/entity/Q134085	Jean Baptiste Perrin
http://www.wikidata.org/entity/Q134118	Heinrich von Handel-Mazzetti
http://www.wikidata.org/entity/Q134120	Augustin Abel Hector Léveillé
http://www.wikidata.org/entity/Q134123	Prince Kiril of Bulgaria
http://www.wikidata.org/entity/Q134128	Cnut the Great
http://www.wikidata.org/entity/Q134133	Tommy Flanagan
http://www.wikidata.org/entity/Q134160	José de San Martín
http://www.wikidata.org/entity/Q134165	Oscar Niemeyer
http://www.wikidata.org/entity/Q134180	Truman Capote
http://www.wikidata.org/entity/Q134183	Magic Johnson
http://www.wikidata.org/entity/Q134189	Plotinus
http://www.wikidata.org/entity/Q134259	Louis VII of France
http://www.wikidata.org/entity/Q134262	Tennessee Williams
http://www.wikidata.org/entity/Q134270	Helios
http://www.wikidata.org/entity/Q134309	Charles IX of France
http://www.wikidata.org/entity/Q134333	Roger Moore
http://www.wikidata.org/entity/Q134337	Urban VII
http://www.wikidata.org/entity/Q134382	William Fox
http://www.wikidata.org/entity/Q134388	Saturn
http://www.wikidata.org/entity/Q134439	Nick Raider
http://www.wikidata.org/entity/Q134452	Charles VIII of France
http://www.wikidata.org/entity/Q134456	Yukio Mishima
http://www.wikidata.org/entity/Q134457	Choi Dong-won
http://www.wikidata.org/entity/Q134461	Josephus
http://www.wikidata.org/entity/Q134495	Madani Bouhouche
http://www.wikidata.org/entity/Q134527	Francis Schewetta
http://www.wikidata.org/entity/Q134543	Ma Kai
http://www.wikidata.org/entity/Q134549	Ted Kennedy
http://www.wikidata.org/entity/Q134575	Choi Min-ho
http://www.wikidata.org/entity/Q134588	Nicholas V
http://www.wikidata.org/entity/Q134641	Erik Axel Karlfeldt
http://www.wikidata.org/entity/Q134644	Vicente Aleixandre
http://www.wikidata.org/entity/Q134646	Boniface VIII
http://www.wikidata.org/entity/Q134661	George Boole
http://www.wikidata.org/entity/Q134666	Stephen I
http://www.wikidata.org/entity/Q134682	Anastasius I
http://www.wikidata.org/entity/Q134687	Felix I
http://www.wikidata.org/entity/Q134694	Innocent I
http://www.wikidata.org/entity/Q134709	Thierry Omeyer
http://www.wikidata.org/entity/Q134729	Joselu
http://www.wikidata.org/entity/Q134741	Camille Pissarro
http://www.wikidata.org/entity/Q134756	Daedalus
http://www.wikidata.org/entity/Q134798	Haruki Murakami
http://www.wikidata.org/entity/Q134817	Abdul Hamid II
http://www.wikidata.org/entity/Q134864	Moondog
http://www.wikidata.org/entity/Q134867	Danny Boyle
http://www.wikidata.org/entity/Q134880	Carlyle Smith Beals
http://www.wikidata.org/entity/Q134895	Javier Bardem
http://www.wikidata.org/entity/Q134920	Danius
http://www.wikidata.org/entity/Q134923	Domenico Zipoli
http://www.wikidata.org/entity/Q134929	Pindar
http://www.wikidata.org/entity/Q134942	William Somerset Maugham
http://www.wikidata.org/entity/Q134958	Taras Shevchenko
http://www.wikidata.org/entity/Q134976	Lukas Podolski
http://www.wikidata.org/entity/Q134982	David Lloyd George
http://www.wikidata.org/entity/Q135071	Lord Sidney Beauclerk
http://www.wikidata.org/entity/Q135079	Jesper Modin
http://www.wikidata.org/entity/Q135082	Naci Tınaz
http://www.wikidata.org/entity/Q135086	Vilmos Zsigmondy
http://www.wikidata.org/entity/Q135087	Endre Dudich
http://www.wikidata.org/entity/Q135089	Pál Gömöri
http://www.wikidata.org/entity/Q135092	Lajos Fülep
http://www.wikidata.org/entity/Q135099	Robert Adams
http://www.wikidata.org/entity/Q135106	Habakkuk
http://www.wikidata.org/entity/Q135109	Christos Tapoutos
http://www.wikidata.org/entity/Q135111	Vere Beauclerk, 1st Baron Vere
http://www.wikidata.org/entity/Q135120	Perry Bräutigam
http://www.wikidata.org/entity/Q135136	Fede Vico
http://www.wikidata.org/entity/Q135139	Paul Jozef Crutzen
http://www.wikidata.org/entity/Q135151	Donald J. Cram
http://www.wikidata.org/entity/Q135152	Charles Beauclerk, 1st Duke of St Albans
http://www.wikidata.org/entity/Q135154	John Cornforth
http://www.wikidata.org/entity/Q135167	Wu Naiqun
http://www.wikidata.org/entity/Q135169	Sun Jun
http://www.wikidata.org/entity/Q135171	Elias James Corey
http://www.wikidata.org/entity/Q135172	Jiang Xingquan
http://www.wikidata.org/entity/Q135180	Thomas Cech
http://www.wikidata.org/entity/Q135209	Pitso Mosimane
http://www.wikidata.org/entity/Q135216	Žiga Turk
http://www.wikidata.org/entity/Q135252	Q135252
http://www.wikidata.org/entity/Q135257	Aaron Palushaj
http://www.wikidata.org/entity/Q135267	Michél Mazingu-Dinzey
http://www.wikidata.org/entity/Q135273	Witold Mazur
http://www.wikidata.org/entity/Q135278	John Barwa
http://www.wikidata.org/entity/Q135279	Marcus Fulvius Paetinus
http://www.wikidata.org/entity/Q135294	Calogero Peri
http://www.wikidata.org/entity/Q135296	Hubert Julian
http://www.wikidata.org/entity/Q135303	Christian Grenier
http://www.wikidata.org/entity/Q135314	Gabriel Agbonlahor
http://www.wikidata.org/entity/Q135326	Tomás de Iriarte
http://www.wikidata.org/entity/Q135329	Ferdinand von Wrangel
http://www.wikidata.org/entity/Q135337	Vasily Golovnin
http://www.wikidata.org/entity/Q135373	Harald Andersén
http://www.wikidata.org/entity/Q135375	Piero Coccia
http://www.wikidata.org/entity/Q135383	Janusz Smolinski
http://www.wikidata.org/entity/Q135385	Israel Dagg
http://www.wikidata.org/entity/Q135392	Shoqan Walikhanov
http://www.wikidata.org/entity/Q135407	Frank Andersen
http://www.wikidata.org/entity/Q135420	Gus Arnheim
http://www.wikidata.org/entity/Q135430	Jean Victor de Besenval de Brünstatt
http://www.wikidata.org/entity/Q135438	Julio Hernán Rossi
http://www.wikidata.org/entity/Q135460	Thestrus
http://www.wikidata.org/entity/Q135461	Ryan Stevenson
http://www.wikidata.org/entity/Q135481	Lev Gumilyov
http://www.wikidata.org/entity/Q135486	Pablo Bastianini
http://www.wikidata.org/entity/Q135492	David Bisconti
http://www.wikidata.org/entity/Q135500	E. C. Stuart Baker
http://www.wikidata.org/entity/Q135503	Christian Bohr
http://www.wikidata.org/entity/Q135522	Friedrich Brandt
http://www.wikidata.org/entity/Q135526	Dimitri Papadimos
http://www.wikidata.org/entity/Q135547	Laurent-Désiré Kabila
http://www.wikidata.org/entity/Q135555	Dick Lidman
http://www.wikidata.org/entity/Q135563	Shen Jun
